[6, -95, 32, 47, 79, 44, 45, 85, 25, -19, 22, -53, 23, 10, 89, -81, 84, 14, 6, 34, -58, 98, 24, 88, -52, 75, -47, -41, 7, 100, 47, -43, 49, -64, 9, 47, -26, 57, 47, 33, -40, 59, 21, 1, -56, -39, -92, -17, -59, -73, 42, -96, 74, -17, 68, 66, 90, -75, -89, -44, -82, -25, -41, -38, 85, -59, -91, -72, -33, -12, 48, 43, 25, 34, -28, -85, -76, 74, -72, -56, 71, 85, -86, 41, -87, -22, 25, -46, 95, -98, -83, 99, -1, 17, -100, -65, -40, -52, -62, -87, 34, -37, -15, 86, 98, -26, -59, -18, -22, -69, 62, -90, 39, -86, -91, 87, 56, -96, -19, -52, -77, -24, 21, -99, 51, 8, 56, -82, -96, -9, -64, 24, 72, -53, -44, -13, 50, -58, -40, -34, -79, -35, 12, 28, 86, -34, 85, 93, -96, -32, -5, -40, -13, 34, -64, 19, -47, 91, -52, 41, -25, -29, -40, 47, 5, 11, 98, -43, 31, 81, -36, -84, 14, -27, -75, -24, 85, -46, -13, -75, -98, -85, -25, 64, -2, 80, -86, -7, 34, -47, 97, 23, -4, -27, 35, -37, -55, -66, 19, -83, 40, -84, 51, -71, -87, 61, -44, -33, 13, 86, 84, -19, 94, -68, -57, 77, -99, 26, -57, -68, 90, -14, 16, -79, -41, 32, -49, 66, -78, -33, -50, 4, 75, -89, -7, -10, 3, -8, 79, 64, 2, 26, -48, 42, 88, 2, 100, 77, 31, 92, -73, -87, -8, 60, 36, 78, 64, 63, -68, -30, -37, 23, 62, 89, -73, 76, -7, -15, 55, -20, 70, -50, -5, -38, 70, 84, -67, -11, -70, -54, 14, -94, 34, 44, -68, 46, -74, -40, 65, 27, 22, -65, 95, -72, -82, -97, 85, -99, 43, 10, -19, 27, 76, 10, 59, 68, -94, -67, -100, -88, 99, 26, 60, 51, -95, 87, -89, 25, 32, 69, 66, -28, 85, -23, -50, -81, -70, 59, 6, -63, -55, 39, -49, -7, 67, -7, -59, 77, -98, 42, -32, 52, -72, -76, 89, -52, -67, 22, 51, -84, 59, -69, 19, -9, -65, -42, 75, 32, 62, 51, -51, 72, -32, -29, -63, 71, 70, 47, -22, 80, -6, 79, -74, 48, 95, -80, -99, 41, -88, 53, 2, -85, -72, -95, -20, -91, -53, -11, 64, -72, 65, -13, -80, -94, 86, 74, -18, -26, -96, -72]
[33, -41, 9, -66, -98, -80, -41, 20, -81, 13, 17, -72, 74, -84, 88, 97, 85, -21, 4, 22, 44, 46, -2, 3, 77, 99, 20, 50, -59, -68, 29, -2, -15, 46, -19, -86, -76, -28, -88, -8, -3, -78, 22, -44, 27, -18, 93, -68, 53, 76, -60, 53, 23, -86, 28, -6, 64, 42, -95, -26, -74, -20, -46, 95, -40, -32, -80, -3, -89, -87, -77, 37, 68, -26, 52, -6, 55, -69, -37, 13, 39, -65, -83, 83, 49, -27, -94, -49, 83, -67, 97, 50, 60, 3, 26, 95, -71, 82, -60, -82, -100, -30, 20, 42, -29, 44, 71, -69, -14, -27, -77, 62, -68, -39, 96, 6, 63, -61, 1, -22, -88, 45, -95, -82, 44, -71, -37, -81, -78, -99, 50, -47, 7, 47, 21, 86, -34, -85, -22, -29, 6, 61, -3, 11, -58, -35, 66, -69, 15, 70, 7, -41, 6, 60, 75, 42, -83, -37, 46, -66, 95, -91, -73, -82, 93, 14, 5, -9, 2, 6, -5, -95, 90, 7, 25, -76, -83, 80, -18, 0, 18, 69, -25, -60, -2, -2, 68, 28, -42, 18, 27, 64, 68, -38, 6, 18, 19, 36, -99, -26, 49, 21, 47, -59, 84, 69, -15, -56, 4, -16, 85, -77, -81, 66, 24, 44, -62, -47, -46, 50, -99, -25, 7, -64, -63, -53, -56, 61, 61, -18, -16, 84, 96, -36, -35, -16, -17, 83, 79, 64, 10, 83, -72, -8, 62, 31, -89, -15, -99, 77, -33, -21, 0, -53, 20, -99, -55, 85, 81, -35, -85, 49, 26, -75, 16, 73, -77, 2, 30, 44, 36, -15, 62, -38, 26, 100, 14, -60, -80, 16, 100, -3, -5, 58, 9, -22, -86, 40, 58, -88, -100, -59, -83, 1, 51, 38, 30, 2, 59, 15, -13, 5, 55, -49, -48, -87, 44, -6, 35, 76, 11, 83, -20, -96, -58, 28, 7, 95, -35, -87, -7, 74, 50, -34, 38, 20, 28, 85, -42, 15, -63, 29, 90, 11, -44, -87, 82, -59, -96, -29, -67, 86, -57, 52, -72, -39, 15, 76, -40, 35, 30, 39, 94, 41, -21, 57, -65, 92, -97, 12, 100, 69, -78, 31, -86, -29, -6, -28, -72, 26, -90, -11, -47, -97, 55, 20, 36, 86, -84, 62, -51, -44, -16, -80, 23, 58, 42, 88, 36, -28, -71, 42, 90, 55, -74, 84, 33, -89, 14, -26]
[-52, -64, -18, 65, -85, -65, -80, 67, 23, 23, 80, -10, 76, 75, 88, 90, 80, 97, -22, 89, 15, -83, -83, -59, 56, 46, 58, 57, -99, 32, -64, 72, -39, -93, 57, -93, -34, 67, 22, -50, -83, -85, 15, 29, -75, -77, 47, -75, 75, 95, -73, -79, 73, -55, 34, 74, 42, 95, -33, -16, -69, 58, 100, -6, -11, 98, 24, 81, -47, 94, -93, -5, 30, -45, 40, 99, 14, 28, -34, -97, 37, -46, -31, -55, -12, -9, 17, -67, 51, 36, -47, -44, 18, -64, 37, -99, 34, 12, -74, -86, -16, 6, 50, -5, -73, 78, 70, 81, -55, -30, -14, 97, -79, 79, 83, 46, -70, -22, -19, 18, -65, -75, -50, 71, 56, 79, 54, -73, 61, 97, -23, -57, -43, -38, -4, -41, -84, 33, 99, 57, 92, -73, -32, 2, -35, -86, 16, 33, 41, -39, -18, 5, -57, 2, -95, -2, -2, -56, -1, -48, 97, -18, -65, 73, 49, 93, 34, 59, -11, 16, 99, -95, 90, -73, -100, 93, 20, -81, -85, 50, 8, -56, -57, -74, 20, 45, -30, -83, 47, 96, -58, -22, -70, -57, 65, -86, -50, -61, -99, -80, -27, 4, -53, -15, -90, -63, 8, 85, -21, 55, -6, -47, 34, 86, -82, 8, -67, 2, 7, -66, -85, 64, -51, -58, -53, -23, -30, -22, 55, -12, 29, -45, 5, -33, -10, 26, -40, 75, 12, 3, 68, -93, -80, 57, -94, 11, -90, -98, 34, 65, 21, -79, 1, -80, 7, -33, 38, -55, -84, 63, 83, 59, -84, 63, -94, -6, -52, 53, 100, -11, -98, 82, -20, 58, -10, -38, 76, -32, 56, 56, 12, -28, -68, 47, -14, -96, -14, 35, -29, -98, -96, -56, 53, 40, -20, 73, 70, 98, 97, 89, -75, 70, 88, -72, 62, -98, -91, 93, 21, -67, -19, -12, 48, -51, -90, 11, -92, -25, -34, 66, -50, -50, 93, -59, -39, 64, -83, -69, -84, -32, 42, 18, 60, -63, -91, 78, 74, -34, -27, -1, -8, -74, -37, -95, 25, 77, 3, -38, 33, -40, 17, -55, 2, -21, -19, -95, 51, 67, -26, 57, 16, -23, 69, -26, -68, -52, 72, 11, 75, 38, -60, -9, -47, -49, 22, 66, 53, 84, 38, 96, 64, -12, 71, 69, 91, -35, -40, -90, -90, -82, -85, 35, -63, 90, -80, -96, 94, 8, 70, 42]
[-64, -97, 83, 65, 93, 79, 52, -87, 88, -5, 14, 88, -98, -69, -78, 36, -86, -8, -56, 77, 66, 49, 36, 50, 26, 40, 81, -12, 90, -64, 11, 36, -68, -38, -7, 63, 21, 19, -83, -48, 38, -5, -46, 12, 46, 2, -68, -2, 32, -92, 82, 63, -77, -5, -12, 90, -3, -68, -10, -73, -68, 60, 6, -2, -35, 61, 98, -97, 35, -94, -17, 32, 85, -1, 66, -13, -37, 7, 100, -13, -27, 49, 47, 8, -43, -20, 41, 95, 25, 37, -53, -90, -80, -81, -20, 8, 41, -57, 86, -25, -26, 74, -74, -26, -70, -46, -61, 79, 67, 39, 93, -72, 32, 92, -73, -69, -22, -10, 69, 98, 13, 57, -51, -90, -93, 55, 16, -63, 33, 88, -43, -88, 54, 8, 7, 88, -2, 19, 56, -80, -31, -24, 65, -48, 6, 21, -42, -81, 80, 17, 17, 26, -2, -83, 35, -64, 10, -36, 70, 62, 95, 53, 67, 87, -58, -73, -67, -5, 0, -43, -40, -68, 31, -9, -59, 95, -98, -13, -36, 55, -51, -47, -48, 97, 79, -75, -74, 42, -7, -93, 3, 7, -35, -87, 57, -50, -4, -16, -38, -79, 87, -13, -29, -35, 78, -15, 38, -91, 43, -15, -64, -10, 38, 3, 36, -42, -31, -6, -19, -96, 5, 16, -32, -28, -29, 72, -91, -51, -15, -38, 85, 67, -25, 93, -50, 62, 25, -20, -88, 69, 59, -44, -29, 69, 1, 27, 2, -49, -23, 55, -50, 39, -58, 33, -98, -85, 48, -36, -15, 85, 82, 20, 19, -40, 34, 66, 61, -52, -74, -39, 2, -8, -51, 10, 59, -29, -74, -24, -72, -65, -94, -70, 80, -70, -58, -60, -51, 13, -53, 20, 43, -33, -7, -33, 83, 16, 85, 21, 91, 1, -54, -41, -15, 31, 78, -60, -4, -77, -100, -70, 8, -57, -34, -58, 24, 44, 45, -62, 60, -80, 35, 21, 65, -49, -27, 78, 94, -29, -8, -22, 19, 33, 47, 73, 38, 85, 89, 18, -90, -47, 43, -52, 49, 68, 8, 27, 64, 46, 52, 2, 65, 78, 76, 43, 58, -10, 66, -71, -42, 23, -3, 26, -63, 70, 57, -48, -84, 57, -80, 65, 72, -12, 21, -98, -90, 14, -29, -32, -9, -61, 12, 34, -5, 44, 86, 66, 46, -1, 84, 75, 97, -45, 32, -53, 89, 9, 31, 7, 79, 26]
[68, 31, 98, 44, 4, -93, 93, -60, -66, 19, 53, 20, -63, -5, 67, -13, 99, -3, 35, 62, 69, 94, -83, -32, 2, 50, -99, -21, 65, 1, -98, 77, 79, 6, -56, 64, 12, 35, 54, 12, 57, -17, 87, 66, -38, -67, 6, 33, 98, 50, 22, -19, 63, 48, -100, -86, 59, 51, -35, 50, -76, -11, -86, 87, -1, 56, -7, 10, 74, -31, -59, 43, 20, -16, -15, 70, -95, -16, 31, 12, -63, -30, -65, 32, 15, -21, 12, 23, -79, 89, -73, -79, -52, 24, 91, -99, 42, -30, -38, 80, 31, 81, 41, 74, -80, -39, -31, -5, 65, 23, -70, -86, -70, 6, -43, 24, -76, -48, -38, -96, 27, 75, 32, -82, -32, 76, 75, 25, -30, -80, -74, -11, -3, 34, 56, -24, 1, -39, 50, -95, 23, 32, -32, 88, 92, 54, 0, 62, 16, -24, -4, 58, -9, 97, 28, 15, 62, 38, 29, 21, 0, -44, 77, 3, -91, -98, 73, -26, -53, 37, -12, -18, 59, -97, -40, 15, 9, 80, -24, -42, -55, -65, -83, 91, -5, 54, -1, 46, 52, 79, 47, -72, 48, -81, 93, -65, -94, -2, 2, -46, -11, -6, -4, -34, 53, -48, 95, -2, -96, 23, -31, -73, -42, -80, 55, 88, 35, 86, 83, 63, 97, 40, -63, -44, -40, -88, 9, 94, -89, -45, -92, 44, -56, 72, -87, 73, 74, 10, -93, -81, -77, 30, -47, 62, -7, -84, -83, 97, 74, -20, 29, -34, -42, -85, -80, 9, 38, 56, -38, -93, -73, -19, -77, 69, -25, -40, -76, 53, -66, -79, -32, -3, 65, 41, 2, 23, 89, 39, -41, -64, -89, -74, -27, 68, -68, 16, 7, -95, 25, 13, 3, 37, 56, -49, 73, 17, 27, -53, 64, 68, 13, 81, -88, 53, 96, 87, -26, -13, 14, -92, -63, -98, -51, -67, -47, 53, 28, 51, 6, 75, 7, 14, -41, -12, 21, 42, 4, 3, 35, 24, -5, -94, 0, -3, 77, -2, -21, 73, 21, 70, -99, 20, 81, 37, 46, 85, -34, 25, 48, -83, -19, 13, 73, -76, -67, -46, 9, 47, 50, -87, 6, -17, -76, -16, 2, -85, 71, -14, -12, 87, 90, 92, -96, -49, -51, -4, 20, 80, -52, -21, -33, 5, -25, 5, 8, 94, -66, -43, -60, -3, -96, 11, 59, -94, -24, 25, 59, 72, 18, 51]
[-92, 36, 8, -37, -22, 3, 58, 70, -37, 11, 27, -20, 68, -46, 48, 3, 90, 4, -43, -48, -98, -11, 36, -10, -4, 19, -77, 90, 60, 94, -20, 32, -46, -57, -12, 6, 6, 10, 17, 85, -41, 55, -78, 20, 8, 84, 32, 82, -50, 61, 89, 96, 17, 15, 74, -94, 4, 89, 90, -82, 44, 14, -91, 54, 5, 7, -8, 81, -83, -73, 18, -60, -18, -4, 19, -53, 62, 40, 41, -27, 96, 80, 43, -57, -61, -15, -94, -51, 33, 10, 96, -61, -39, 67, 38, -83, -27, 53, -86, 33, 19, 52, -91, 73, -58, -6, -40, -27, 16, 44, -16, 14, -42, -59, 30, -72, 64, 54, -36, -98, -55, 23, -90, 53, 73, 21, -64, -90, -100, 15, -77, 58, -70, -37, -3, -14, 36, 32, 57, -87, -91, -74, -6, -39, 64, 21, 19, 49, 45, 80, -22, 39, -76, 41, -89, -65, -66, 66, -29, -60, 50, 4, 14, -19, -74, -89, -85, 67, -42, -56, 83, 72, -65, 56, 43, 96, 90, -23, -81, -38, -28, 81, 54, -28, 93, -79, -52, -31, 23, 97, 40, 24, 80, -57, -100, 47, -2, 75, -87, -98, 35, 27, 87, 15, 3, -9, 53, -19, 3, -66, 86, 49, 61, -18, -46, -2, -85, 32, -38, 29, -63, -80, 19, -22, -8, -34, 85, -99, -9, -92, -51, -97, -2, 17, 12, 18, -26, -8, 10, 72, -69, 66, -11, -61, 76, 99, 9, 52, -11, 37, 96, -20, 94, 95, -31, -47, 35, -31, -59, -68, 67, 17, -50, -93, -32, -70, -29, -7, 55, 24, 20, 60, -12, -67, -46, -45, 82, 83, -2, -57, -23, 32, -43, 28, -92, -93, -53, -62, 8, 56, -19, 45, 33, 94, -74, -65, 88, -46, 46, -34, 85, 35, 17, -5, 24, 4, 64, -7, 28, -74, 39, -29, -87, -42, 35, -10, -77, 6, -21, 31, 85, 1, 2, -62, 4, 53, -73, -20, 3, -76, 12, -65, -42, -25, 3, 49, 58, -8, -65, -48, 77, 36, 26, -91, 66, -98, 43, 18, 86, -30, 21, 62, -90, 66, 62, -74, 26, -95, 11, 84, 28, 89, 85, 90, -86, -94, 54, -34, 55, -31, -23, 9, 27, -30, -64, -59, -12, -46, 56, -68, 67, -44, -16, 93, 80, 70, 78, 42, 71, 29, 84, 48, -85, 83, -14, -6, -85, -2, 51, -80]
[43, 68, -89, 2, 88, -89, 33, 6, -38, 18, 99, -96, 43, 83, -34, 29, -75, 25, -89, -80, -4, -44, -79, -20, -98, 62, -30, 66, -5, -21, 20, 62, 93, 30, -19, 38, -64, -23, 29, -51, -39, -52, 65, -82, 75, -81, -65, 42, 82, -7, 31, -7, 42, 29, 80, -14, -89, 92, -48, 95, -99, 58, 43, 61, 15, 16, -21, -37, 96, -95, 81, 2, 25, 31, 16, -13, 93, 76, 39, -33, -81, -53, 84, 87, -4, 97, 57, 15, -100, 68, -36, -97, 65, -10, 94, -42, -68, -59, -48, 4, -60, -99, 7, 40, -56, -41, -87, 11, -88, 57, 15, 1, -35, 61, -15, -91, -63, 30, -49, 85, -54, 68, 66, 1, 57, -1, 58, -59, 99, 19, 79, 24, 88, 31, 9, 68, 81, 62, -52, -89, -29, -53, -63, -31, -42, 20, 22, 7, 29, 56, -11, 22, 67, 61, -99, 90, -80, 36, 99, -85, -94, 68, 20, 4, 64, 72, 21, 52, -9, 21, 5, -7, -36, 45, -98, 76, -6, 24, 6, -65, -57, -5, -83, 50, 6, 81, -55, 26, -68, -33, 15, -33, 48, 62, 88, 5, 41, 89, -49, 26, 44, -36, -10, -2, 81, 18, -56, -35, 6, -46, 63, 24, 12, -6, 93, -63, -1, -24, -69, 0, -27, -84, -8, 39, 32, -79, 51, 82, 42, -85, 20, 24, -54, 64, 63, -71, -31, 81, 65, 86, -95, 85, 44, -91, -39, 54, -36, -79, 18, -53, 55, -77, 1, 79, -42, -65, 25, 66, -38, 58, 68, 12, -88, 59, -29, 64, 32, 41, -9, -40, 73, -68, -99, 1, 14, 44, 93, 43, -32, -76, -90, 96, 3, -83, -97, -83, 30, 41, -8, 19, 62, 76, 60, -93, -100, 7, 37, 31, -82, 91, 75, 51, -17, -99, -47, 21, 73, -36, 71, 9, 88, 68, 52, 61, -7, 88, -37, -96, 58, 90, 48, 24, 15, 53, 22, 17, -20, -94, -8, -6, -20, -19, 65, 94, -46, -100, 0, -81, 74, 12, -54, -14, -36, 86, 76, -66, 42, -6, -28, 80, 26, 80, 82, -17, 80, -9, 54, -5, 96, -55, 6, -45, 99, 34, -3, -34, 51, 26, 9, 75, 61, 44, -10, 65, -88, -88, -48, -3, 87, -38, -37, 70, -92, 82, -53, 11, 89, 58, -79, -7, -39, -3, 30, -17, -55, 59, 29, 94, -9, 42]
[-37, 76, -54, -35, 82, 59, 30, 54, -19, -9, -21, 9, 49, -21, -48, -39, 8, 77, 75, 0, 12, 62, 38, -80, 65, -30, -22, 0, 3, -57, -90, 95, -95, -82, -80, -49, -40, -95, 37, 52, 0, 36, -5, 69, -78, -57, 0, 10, -56, -31, 75, 50, -41, 95, -90, -16, -76, -100, -93, 96, -15, -68, 55, -25, -4, -39, 70, 67, 24, 17, 55, -29, -14, -41, 88, -90, 57, -55, -51, -7, -26, -74, 28, 14, -34, -95, -70, 68, 60, -31, 74, -19, -80, -45, -51, 24, -16, 10, -8, 89, 9, 65, 32, -75, 49, 12, -75, -51, -56, -15, -33, 73, -90, -81, 100, 98, -81, 56, -34, 100, -27, 41, 22, -36, 74, 57, -4, -59, 39, -31, -97, 20, 36, -25, 22, -31, 71, 76, 14, -93, 20, -61, -87, -83, 47, 9, 96, 3, 31, 41, -3, 84, -78, -98, 78, -81, 14, -98, -39, -8, 47, 94, 9, -78, 73, 63, -8, -17, -21, -62, 90, -67, -19, -22, -61, -97, 60, -66, 16, -12, -78, -77, -45, 10, 21, 79, 23, 44, -6, 45, 52, -6, -97, 8, -40, -59, 72, -28, -5, -51, -93, 51, 27, -43, 84, 16, 2, -42, 27, -28, -61, -89, 56, 52, 8, -81, -45, 24, -80, -89, -73, -23, -3, -20, 74, 21, -28, -96, -71, -48, -27, -61, -59, 98, 11, -13, 35, -78, -9, -85, -71, 82, 8, -27, 77, 10, 34, -48, 6, 30, 92, -99, 64, 97, -44, -14, 26, -72, 90, -2, 19, 24, -59, -66, -19, 2, -95, 74, 100, 95, 50, 78, 93, -73, 45, -74, 34, -77, 56, 82, -97, -14, -84, 69, 51, 22, -18, -1, 42, -38, 71, -92, -63, -87, -80, 82, 31, 85, 47, -33, -26, 6, 78, 7, -99, -64, 2, -74, -60, -62, 52, 28, 18, 70, -59, -56, -59, 42, -100, 13, 96, -81, 0, 70, -51, -97, 38, 41, 80, -21, -63, -13, 82, -83, 89, -37, -99, 56, -4, 24, -47, 74, -64, -20, -28, 30, -87, 73, -13, -63, -49, 98, 76, 0, 2, 63, 39, 36, -57, 38, 39, 47, 95, 57, -12, 77, -35, 65, 41, 93, 61, 8, -98, -34, 36, 79, -26, -97, 63, -21, -73, 52, 73, -10, 17, -88, -2, 53, -17, 0, -88, -52, 63, 34, -42, 95, -27, -98, -85, -21]
[-34, -7, -65, -55, 53, -36, -50, 19, -76, -60, -53, 7, 89, 52, 64, -56, 45, -66, 94, 72, -16, 90, -36, 71, 50, 29, -68, 37, 1, 26, -95, -100, 15, 55, -64, -7, -20, 98, 62, 22, 14, 63, 89, -80, 33, 47, -55, -3, -11, 21, -15, -63, 49, 68, -57, 45, 22, -98, 95, 10, 60, -61, 85, -88, 60, 1, -30, -40, -48, -51, -87, 7, -88, -56, 21, 91, -90, -86, 42, -73, -95, 32, -27, 62, -56, -99, -21, 15, -98, 53, 92, 0, 39, 36, 76, -16, 15, -60, 65, -72, -50, -16, -48, -67, -7, -6, -67, 10, -42, 6, -34, -73, 47, 19, 76, -46, 15, 28, -50, 65, -33, 7, -58, -67, 90, 1, 46, -70, 91, 54, 14, 26, -17, 1, 95, -89, 68, -5, 64, 72, 85, -32, 30, 99, -25, 97, -34, 58, -88, 89, 49, 17, 36, 49, 53, -21, 61, 19, 19, -80, -55, 53, -80, 20, -60, -45, 24, -69, -98, -98, -29, 45, -59, 68, 10, -3, 56, 54, -84, -47, 9, 61, -14, -49, -92, -63, -33, -32, 21, -61, -86, 31, -99, 74, -98, -29, -74, 52, 7, 19, 64, -37, 92, -6, 19, -30, 32, -83, 32, -36, -43, 82, -86, 7, 8, -1, -93, 99, -9, 60, 97, 35, 67, -64, -70, -76, -30, -69, 91, 72, -24, -63, -31, 0, -56, -89, -66, -85, 18, -6, -69, -16, 10, -14, -87, 11, -73, 20, -30, -52, 50, -55, 46, 75, 20, -53, 97, -23, 45, -22, 75, 20, 35, -67, -79, 83, 90, -46, 100, -96, -4, 87, -1, 86, 23, 8, -46, -11, 71, -63, -81, 14, 86, 67, -11, -59, 26, -70, -21, -85, -25, -70, 73, 99, 86, 35, -36, 16, -82, -31, -59, -49, -98, -88, 17, 63, 94, 54, 20, 37, 25, -19, -88, -83, 95, -24, 30, -77, 30, 60, 77, -83, -5, 82, 59, -95, -43, -100, 14, -17, 83, 94, 96, -48, -67, -73, 92, -100, -20, 30, 59, -23, 76, 93, 26, 1, 16, -2, 34, 4, 96, 57, 28, -4, -53, 44, 28, 33, -99, 56, 27, 26, -7, -42, -94, -26, -51, 25, 89, 2, -78, -7, 93, 5, -32, -56, -21, -64, 10, 77, 77, -73, 1, -41, -82, 32, 59, -52, 77, -100, 62, 54, -44, 87, 89, -60, 81, 60, 48, 36]
[5, -49, -11, 87, 90, 11, 99, 42, 85, 89, 4, -91, 37, 62, -8, -76, -1, -100, 42, -78, -79, 15, -48, -60, -100, -98, 54, -30, -35, 62, 16, -41, -56, 63, -50, 62, 1, -31, 60, -60, 19, -12, 16, -96, 39, -85, 53, -55, -20, -96, -9, 91, -7, -15, 64, 14, 81, -97, 10, -40, -29, 21, 32, -49, -43, 95, -96, 64, 83, 43, 60, -66, 94, -10, 93, 40, 87, 66, -28, -54, 87, 63, -68, -99, -57, 49, -37, 33, 55, 0, 27, -44, 73, 76, 74, 26, -65, -76, 71, -87, 69, 79, 78, -75, 24, 56, 13, 55, -68, 24, 54, -55, -70, 21, -97, 35, -97, 36, -74, 59, 38, -65, 60, -75, 89, 14, -3, 36, -15, 24, 81, -55, 34, -26, -73, 5, -13, 49, 76, 77, -34, -17, 72, 63, 78, 66, -55, -20, -25, 43, -10, -57, 58, 27, -76, -64, -75, 22, 24, 21, 71, -56, 59, -41, -74, 36, -24, 13, 12, 13, -21, -11, 48, -20, 73, -100, 24, 36, 52, -34, 80, -5, 64, -55, 67, -63, -7, 44, -69, -83, 39, -89, 22, -13, -37, 9, 75, 74, 16, -46, 28, -39, -86, 4, 5, 67, 97, -17, -75, 37, 10, 12, 42, 42, 27, -30, 34, 68, 23, -8, -34, -23, 33, -35, 13, 31, -49, -55, -3, 41, 9, -62, 32, -48, -15, -98, 81, 83, 19, -78, 35, 22, -60, 67, 40, -61, -76, -46, -91, -71, 0, 3, 51, 70, 91, 58, 81, -90, 31, 57, 86, -56, -46, 44, 23, -30, 14, 79, 37, -79, 55, 79, 1, -6, -31, -4, 96, 94, -4, 74, 37, 62, 55, 34, -64, -64, 39, -42, -58, -8, -99, -6, -65, -1, 60, 98, 99, -74, -53, 51, -97, -21, -28, -84, -58, -37, 100, -100, -13, -95, 96, 97, 63, -80, -24, -22, -65, -30, 21, 47, 54, -26, 44, 34, 86, 74, 46, -63, -18, -36, -66, -44, 26, 82, 21, 25, 28, -18, 88, -44, -59, -42, 74, 25, -67, -98, -6, 15, 57, 70, 82, 26, -48, 92, 47, 53, 35, -34, 81, 10, -60, -99, 89, -86, 0, -62, 28, 35, -40, 44, 54, 97, 66, -76, -49, 41, -41, -14, 82, -15, -65, 41, 62, -53, 57, 53, 92, 37, 26, 3, -67, 39, -18, 97, 96, -19, -37, -4, 31, 100]
