[49, 37, -10, 85, -77, 48, 99, 24, -47, -88, 92, -81, -29, -57, 96, -22, -30, -53, 5, 63, -8, 64, -29, 8, 1, 35, -44, 46, 71, -11, -34, 28, 30, 30, 34, 17, 20, 25, 70, -88, 39, -7, 42, -89, -86, 14, -22, -52, 80, -13, -20, -78, 61, 94, -100, 50, 11, -15, 14, -43, -44, -23, 32, -53, -41, -40, 28, -48, 99, -90, -19, 91, 96, -77, 83, -98, -3, 71, 25, -25, 75, -91, 57, -7, 29, -60, -57, -90, -71, 31, -46, -67, -33, 3, 41, -10, -10, 30, 50, 23, 87, 71, -79, -27, 80, 25, 86, -41, -41, 48, 95, 20, 55, -85, 74, 56, -60, 44, -1, 37, 60, -62, -33, 65, -55, 65, -62, -89, -19, -88, 78, 78, 91, 31, -53, -57, -46, -94, -52, -30, -9, -66, 44, -9, -12, -46, 98, -19, -79, -87, -76, -31, 82, -32, -37, -53, -30, 44, -71, -75, -28, -22, -21, 89, -2, -94, -6, 95, 97, -38, -54, -82, -92, 12, -4, -1, -45, -53, -4, -63, 70, -60, 35, 21, -76, -45, 58, 7, 16, 30, -58, -36, 6, 82, -33, -6, 28, -27, 79, -59, 29, 28, -91, 46, -21, 48, 53, -14, -32, 94, 32, 70, -49, 70, 26, -4, -99, -90, 49, 15, 64, -41, 71, 61, 81, 59, 36, 84, 31, -31, 80, 94, 43, -62, 38, -94, -23, 1, 13, -98, -46, 15, 32, 55, -15, -75, 96, -17, -5, 59]
[76, 64, 29, -55, 68, 34, 21, -95, -82, -28, 0, 99, 19, -1, 75, 79, -26, -44, -5, 62, -99, 39, -83, 27, -39, -8, -56, 15, 37, -52, -61, 75, 66, -20, 50, 56, -100, 92, 94, 44, 77, 90, 36, -73, -98, -22, 87, -34, -73, -18, -79, -75, 85, -1, -53, -72, -70, 81, -80, 74, -31, 91, 42, -89, 9, -72, -26, 100, -87, -82, -32, -4, -29, -16, 80, 89, -92, -15, 52, -43, 90, 82, 0, 0, -96, -25, -11, -95, 90, 12, 22, 8, -71, 70, -43, 0, 63, -65, 72, 17, -47, 66, -88, 3, -9, -33, -36, -92, 3, -52, 35, 4, 66, 48, 13, -59, -77, -91, -80, -77, -14, -80, -63, -14, -4, 60, -100, 26, 71, -62, 56, -73, 65, -79, -44, 33, 67, 71, 63, -36, -16, 69, -71, 36, -98, 62, -18, -14, -9, -50, -26, 94, 60, 83, -15, 43, 35, -66, -12, -79, -20, -46, -42, 48, -14, 52, -68, 88, -26, 65, -5, -53, 36, -90, 36, 7, -12, -50, -5, -96, 1, 15, -17, 80, 98, 95, 16, 96, -9, 100, 93, -27, 34, 78, -81, -52, 27, 18, 84, -66, 98, -34, -76, -86, 57, -80, -67, 30, -30, 82, -24, 94, -31, 48, 60, -93, 53, 57, -6, -46, 24, 1, -71, -58, 16, 89, 88, -76, -37, -42, 55, 5, 51, -74, 51, -54, 100, 50, -41, -8, 74, 14, -52, -3, 25, -11, 36, -18, 54, 100]
[91, 13, 4, -65, 34, 66, 77, -41, 98, 30, 30, 76, -100, 19, -1, -26, -13, -80, 76, 10, -74, -23, -88, 12, -52, 99, -63, -98, 4, -36, -51, 76, 52, -52, 86, -57, 69, -42, 15, 58, 39, -82, 90, 11, 19, 17, -63, 39, -50, -83, -96, 24, -59, 85, -79, 35, 65, -62, -37, 27, 23, -57, -9, -58, -93, 45, 82, -37, -62, 44, -62, 23, 61, -46, -93, 74, -88, 40, -72, 4, -16, 3, 40, 95, 92, 34, 43, 98, 31, 41, 49, 53, 54, -48, -62, 47, 19, -70, -99, -35, -38, -14, -91, -12, -21, 90, -71, -5, 74, 7, 27, 58, 26, 63, -100, 45, -32, -56, 1, -52, 29, -88, 20, 54, 100, -50, -29, 80, -16, 52, 49, -56, 45, 26, -22, 56, -70, 48, -42, 44, -28, -9, 72, 27, -95, -29, -47, 57, -49, 23, -79, 11, 33, -52, -65, -65, -3, -87, -2, -82, 14, -5, -30, 51, 24, -76, 69, 31, -46, 90, 52, 96, -55, 60, 95, -11, 69, 84, -73, -85, -10, 82, 75, -64, -39, 82, 49, -53, 33, -51, -90, -34, 58, 5, -91, 38, -62, 68, 41, -4, 34, -39, -24, -60, -85, 82, -23, 70, -11, 28, 99, -48, -53, 39, -96, -95, 36, -50, 94, -68, -14, -41, 37, 84, -73, -81, -73, -2, 22, 73, -72, -28, 42, -1, 2, -71, -17, 26, 9, -45, -67, 70, -95, 32, 92, 75, 82, -69, 62, -92]
[-69, 77, -27, 40, -75, -26, -8, -18, 16, -58, -64, -81, -17, -42, -57, -76, -74, -100, 98, 63, 77, -51, -89, -69, -5, 47, -51, -67, 39, -81, 74, 50, 18, -2, -94, -14, -46, -34, -48, -64, -64, 58, 43, -4, 90, -38, 21, -40, -63, 59, -87, 51, -40, -30, -7, -54, 54, 26, -77, 14, 91, 49, 76, 49, 60, -86, 100, 65, 28, 86, 20, -64, 6, 2, -99, -29, 69, 93, -21, -97, 13, 98, 89, 7, -34, -5, -32, -55, -42, 72, -86, 58, 86, -20, -33, 6, 87, -20, -48, -44, -99, -78, 57, -54, 33, 68, -97, 74, -16, 69, 11, -51, -44, 47, 90, 89, -43, 40, 46, -63, -79, -42, 63, 18, -27, -67, 11, -71, 77, -53, 67, -74, -88, -10, -66, 62, 21, -39, -47, 85, 74, -26, 13, 4, 14, -24, 21, -71, 87, -82, 29, -46, 93, 91, 38, -73, -28, -88, 83, 28, -64, -2, -50, 41, -27, 55, 97, 57, 46, -5, -46, -32, 88, -97, -62, 35, -18, 85, 78, 10, -49, -97, -38, -58, -93, -28, -70, -72, -31, 82, 4, -57, 8, 26, -23, -19, -34, 93, -19, 59, 28, -52, 2, 98, 46, -96, 94, 97, 62, -6, -9, 44, 68, -45, 33, -19, -82, -32, -97, -61, 86, -57, 32, -83, 71, 14, -57, 1, -75, -75, 46, -48, 49, -53, 17, 31, -75, 67, 5, -42, -43, -40, 74, 25, -20, -41, 85, 62, -50, -82]
[-87, 79, -65, 53, 98, -78, 20, -100, -41, 47, 63, -78, 38, 37, 22, -84, -100, -20, -18, -37, -27, -59, -32, -69, -63, 77, 70, 26, 41, 32, 35, -85, -95, -51, 72, 43, 96, -64, -85, 14, -81, -38, -58, -34, 55, -56, -12, 44, -14, 93, -13, 10, -22, 100, -13, 79, 78, 61, 4, 49, -64, -36, 23, -71, -41, 13, -7, -99, 36, 53, 33, -63, -11, 94, -30, 5, 17, 6, -77, -20, -35, -13, 78, -29, -20, -65, -74, 22, 36, 32, -96, -21, -55, -14, 59, 90, -59, -63, -94, -41, -76, -26, -87, 17, -87, 2, 7, -98, 47, -35, 96, 89, -6, -20, -97, 84, -64, -89, 47, -42, -42, -92, 27, 56, -20, -5, 80, 46, 95, -21, -65, 15, 37, 50, -28, 55, 22, 42, -6, 86, -87, -29, 91, 31, 68, -1, -21, -16, 52, 89, 31, 58, -18, -30, 71, -82, 79, 84, -24, -63, 12, 42, -36, 32, -49, -3, -48, 57, 71, -10, -36, 21, -6, -87, 51, 45, 97, 0, -34, 34, 25, -42, 30, 98, -5, -61, 71, 13, 88, -14, 16, -42, 37, 30, 71, -48, 99, -41, -22, 90, 9, -92, 4, -22, 76, -51, 38, -66, -28, 4, -45, -72, 32, 30, 57, -39, 87, 53, 70, -51, -29, -16, -45, -61, 13, -39, 87, -74, -46, 24, 84, 83, -82, -56, 42, 8, -38, 74, -17, -43, 96, 56, -49, 41, 74, 87, 40, 33, -43, 51]
[19, 12, -30, 12, -54, -27, 95, -31, -62, -95, 7, 82, 35, 87, -75, -77, -44, 67, 80, 67, -88, 92, 26, 22, -34, 91, -92, -85, 63, -92, 78, -23, -2, 32, -8, -31, 86, -61, 26, 6, -19, -43, 72, 56, 48, 85, 52, 57, 75, 19, 35, 77, -39, -32, 11, -82, 31, 34, 82, -66, -11, -59, 25, -48, 54, 0, -28, 89, -81, -25, -29, -75, -43, -40, -17, -64, 78, 51, -43, -70, 75, 49, 4, -75, 52, 39, -25, 13, 10, 8, 64, 35, 48, 45, 59, 75, 91, -5, -17, -1, -96, 54, 5, 65, -27, -37, -43, 18, -31, -8, 3, 19, 53, 53, 60, 11, 78, 52, -3, -20, -33, 34, -15, -84, 80, 5, 57, 87, -37, 27, -41, 73, -40, 80, -15, -16, 67, -33, -64, -46, -82, -75, 50, -65, -12, -9, 32, 16, -29, -23, 94, 11, 24, -53, -98, -37, 65, -27, 68, 73, 41, -64, 74, 71, 8, 11, 94, -28, 11, 20, 13, 57, -93, -10, -14, 32, -35, 69, 79, -44, -18, 97, 17, -87, -17, -43, 96, -68, 59, 37, -58, -73, 27, -55, 97, 23, -12, -97, 79, 27, -49, -68, -5, 92, -64, 38, -37, 34, 88, -69, 63, -58, -12, -24, -89, -87, -21, -76, 38, -40, -31, -53, 90, 8, -67, -78, -48, 30, 17, -28, 19, 94, 12, -46, -1, -75, -58, -44, 50, 0, 15, -10, 97, 49, 52, 76, 98, -85, 7, 74]
[-89, 38, -95, 53, 71, -70, -50, -63, -45, 41, 34, -64, 55, -7, -50, 99, -39, 90, -37, 89, 63, -52, 62, 21, -58, 6, -35, -15, 13, 36, 23, -31, -93, 4, -27, -74, -20, 63, -64, -82, -84, 28, 0, -56, 75, -100, 26, -89, -19, 1, 30, -93, -49, -59, -8, -94, -83, 27, 89, -32, 4, 8, 81, -21, 15, -19, 5, 85, -18, -43, -100, -71, 7, 59, 71, -75, 46, -46, 29, -79, 61, -69, -1, -42, -10, 78, -12, 7, -37, 83, -54, 87, -53, 4, 88, -71, 70, -80, 58, -30, 55, -80, 6, -100, 67, 31, 8, -4, -10, 5, 91, 5, -6, 50, -9, -78, 95, 75, -21, 35, 24, 45, -58, -40, 52, -83, 37, 35, -74, -87, 15, 38, 84, 43, 85, 24, -25, -83, -90, 47, 58, 31, -19, -48, -26, -71, 68, 32, -91, -33, 94, -75, 64, 15, -21, 14, 44, 58, -9, 69, 27, 1, 27, 28, -8, -10, -97, -57, -40, 48, -99, -36, -96, -74, -94, -24, -96, 60, 0, -89, -30, -23, -7, 100, 30, -20, -63, -67, 53, -52, 99, 94, 13, 58, 28, -100, 57, 77, 92, -88, -39, -91, -48, -21, -35, -65, -7, 63, -15, 70, 52, -14, 87, 63, 36, -97, 85, 17, -32, -60, -71, -38, -80, 32, 19, 61, 57, -63, 70, 75, -7, -19, 1, 66, 87, -32, -35, 29, 62, -36, -28, 57, 85, 38, -45, 4, 8, 22, -33, -99]
[80, -61, -100, 29, -28, 78, -23, -23, 7, -60, -100, -35, -12, 28, 41, 67, -59, -50, 71, 78, 85, -44, 67, 94, -77, -88, -86, -66, 28, -52, -12, -56, 16, -28, 23, 94, -87, 81, -69, 75, -32, 76, 6, -64, -83, 82, 89, 50, -1, 20, 18, -86, -31, 32, 21, 10, 33, -29, -43, 30, -60, -77, 3, 43, -70, 80, -67, 97, 67, 36, -14, 74, -4, -58, -16, 68, 1, 41, 84, 39, -98, -5, -96, -92, -31, 94, -70, -68, -22, -93, -18, -93, 72, -18, 41, -58, -93, 7, 51, 21, 94, 64, 100, 82, -61, 95, 27, -33, 51, -76, -42, 2, 13, -2, -56, -87, -29, -9, 61, -52, -32, -52, -22, 65, 13, -77, -49, -43, 55, -44, 93, 27, -27, -35, 45, -24, 61, 37, -81, -98, 46, 16, -91, -28, 11, -80, 60, -70, -38, -34, -35, 60, 37, 77, -43, -1, 62, 19, 30, 94, -51, -5, 97, -8, -61, -84, 82, -15, 61, -30, 21, 73, -20, 65, 75, 88, 40, 36, -20, 15, -60, 56, 51, -14, -33, 66, -60, -100, -47, -47, -29, -30, 95, 64, 97, -34, 6, -32, -35, 82, -56, 67, -26, -47, -12, -69, 86, 25, -33, 16, -20, -40, -81, 76, 27, -73, 73, -9, 49, 62, 69, 20, 77, 83, 6, -20, 90, 87, -90, 4, 31, -58, -7, 44, -97, -51, 44, 64, -40, 89, 45, 58, 40, -42, 61, 14, -11, 67, -81, -31]
[-23, -70, 33, 12, 80, -39, 11, 42, -31, -17, -100, -31, 20, 98, -71, 96, -100, -91, 35, -39, -67, -75, -84, 31, -71, -70, -56, -54, 59, 78, -92, -47, 40, -98, 66, -95, -91, 76, -11, -90, -80, 12, 7, -92, -100, -44, -20, 77, 43, 23, 15, 64, -78, -44, 88, -77, -97, 24, 34, -41, 90, 8, 53, 4, 20, 17, -30, -65, -72, 21, -30, -22, -30, -62, 80, -19, 15, -37, 32, 64, -91, -5, -38, -4, 74, -74, -95, 93, 13, 5, -80, -90, -22, -66, 51, -55, 73, -40, -1, -29, -71, 6, 64, 30, 16, -38, 80, -71, 44, 62, -85, 23, -5, -58, 72, 50, 92, 24, -47, 31, -45, -49, -11, -19, 38, -26, -56, 53, 52, -96, 84, 63, 65, -58, -50, -45, -96, 86, -33, -47, 95, 69, 54, -6, -90, -78, -99, -87, -73, -77, 15, -63, 83, -13, -48, -24, 84, -87, -54, -77, 62, 45, -6, 60, 22, 25, -94, -34, -77, 72, -64, 21, 54, -49, -67, 65, -97, -93, 33, -73, -62, -46, -40, 51, 37, -49, -89, 68, -56, 6, -72, 99, 19, -55, 95, 82, -90, -100, 40, -47, 57, -98, 96, 4, 87, 7, -5, 46, 89, -57, -36, 86, -97, 2, 85, 4, 97, 37, -11, -35, 91, -9, -98, -98, 77, 44, 17, 77, -84, -85, -42, 54, -61, 29, -25, -31, -54, -88, 91, -22, -8, -62, 16, 49, -36, 65, -17, 76, -14, 70]
[-31, -18, 72, 45, 27, 18, -31, 24, -67, -46, 60, 8, 65, -87, -94, -12, -43, -56, 87, 79, 99, 4, -30, -10, -3, 67, -25, 40, 9, 10, 10, -77, -82, -17, 51, -93, 12, 56, -98, -86, 57, 87, 91, 24, 23, -64, -73, -91, 74, 3, 30, 46, 58, -84, -52, 8, 60, 48, 77, 51, -92, 73, -14, -70, -32, -51, -65, 1, -97, -4, 82, 16, -37, 66, 41, 96, -39, 24, 19, 3, 55, 55, -98, -25, -39, 98, -67, -83, 84, 67, 97, 67, -77, 65, 44, 54, -69, 71, -39, 42, 49, -33, -53, 27, 32, 17, 3, 99, 26, -48, 3, -46, -6, -22, 81, -91, 29, -85, -28, 53, 2, 70, -79, -83, -71, -42, 9, -16, -78, 1, -82, 84, 18, 4, -64, -61, -90, 87, 81, 60, -47, -2, 27, -4, 21, 2, 52, -2, 80, 3, 36, -98, 30, 75, -41, -51, -43, -67, -45, 13, 31, 20, 35, -4, 93, 56, 42, 44, 10, -52, 96, 2, 90, -81, 10, -64, 100, -51, -46, -13, -89, -95, -97, 94, 31, -64, -14, -36, -68, -28, 10, -100, 54, 72, 56, 52, 24, 70, 77, 43, 36, -85, 36, -27, 81, 3, 45, -19, -95, -8, 38, -68, -61, 92, 80, -73, 13, 79, 17, -83, 9, -100, -1, 13, 44, 44, -33, -34, -79, -94, 55, -72, -11, 29, 62, -33, 95, 3, 28, -17, 59, 17, -65, 97, 64, 54, 94, 83, 86, 55]
